Date,Price,Open,High,Low,Vol.,Change %
12/11/2023,"13,900.00","14,250.00","14,250.00","13,600.00",1.44M,-1.42%
12/8/2023,"14,100.00","14,100.00","14,300.00","13,950.00",2.40M,0.00%
12/7/2023,"14,100.00","14,150.00","14,200.00","13,950.00",4.75M,0.71%
12/6/2023,"14,000.00","13,750.00","14,000.00","13,650.00",3.51M,2.56%
12/5/2023,"13,650.00","13,750.00","13,800.00","13,500.00",1.35M,0.74%
12/4/2023,"13,550.00","13,400.00","13,850.00","13,350.00",2.49M,1.50%
12/1/2023,"13,350.00","13,400.00","13,500.00","13,250.00",581.80K,0.00%
11/30/2023,"13,350.00","13,700.00","13,700.00","13,350.00",695.30K,-1.84%
11/29/2023,"13,600.00","13,350.00","13,650.00","13,350.00",974.00K,1.87%
11/28/2023,"13,350.00","13,350.00","13,400.00","13,150.00",1.48M,0.00%
11/27/2023,"13,350.00","13,600.00","13,600.00","13,350.00",969.90K,-1.48%
11/24/2023,"13,550.00","13,600.00","13,600.00","13,150.00",2.42M,-0.73%
11/23/2023,"13,650.00","13,750.00","13,900.00","13,550.00",2.75M,-0.73%
11/22/2023,"13,750.00","13,750.00","13,850.00","13,650.00",1.98M,-0.36%
11/21/2023,"13,800.00","13,750.00","13,850.00","13,650.00",1.80M,0.73%
11/20/2023,"13,700.00","13,050.00","13,800.00","13,050.00",1.88M,-0.72%
11/17/2023,"13,800.00","14,100.00","14,150.00","13,700.00",3.29M,-2.13%
11/16/2023,"14,100.00","14,000.00","14,150.00","13,800.00",3.43M,0.71%
11/15/2023,"14,000.00","14,050.00","14,150.00","13,900.00",6.43M,0.72%
11/14/2023,"13,900.00","13,950.00","14,500.00","13,750.00",6.27M,1.09%
11/13/2023,"13,750.00","13,650.00","13,800.00","13,600.00",2.89M,0.00%
11/10/2023,"13,750.00","13,300.00","13,750.00","13,250.00",3.24M,0.73%
11/9/2023,"13,650.00","13,900.00","14,000.00","13,600.00",3.00M,-1.09%
11/8/2023,"13,800.00","13,400.00","14,000.00","13,300.00",2.42M,3.37%
11/7/2023,"13,350.00","13,650.00","13,650.00","13,300.00",2.22M,-2.20%
11/6/2023,"13,650.00","13,900.00","13,900.00","13,600.00",3.41M,-1.80%
11/3/2023,"13,900.00","13,200.00","13,900.00","13,150.00",4.43M,5.30%
11/2/2023,"13,200.00","12,900.00","13,200.00","12,750.00",1.58M,3.13%
11/1/2023,"12,800.00","12,750.00","12,950.00","12,700.00",1.64M,0.39%
10/31/2023,"12,750.00","12,700.00","12,900.00","12,550.00",2.24M,1.59%
10/30/2023,"12,550.00","12,500.00","12,850.00","12,450.00",941.90K,0.40%
10/27/2023,"12,500.00","12,450.00","12,550.00","12,200.00",823.40K,1.63%
10/26/2023,"12,300.00","12,700.00","12,700.00","12,050.00",1.39M,-3.91%
10/25/2023,"12,800.00","12,800.00","13,200.00","12,800.00",1.29M,-1.54%
10/24/2023,"13,000.00","12,400.00","13,200.00","12,400.00",1.33M,4.84%
10/23/2023,"12,400.00","12,600.00","12,600.00","12,300.00",544.20K,-1.59%
10/20/2023,"12,600.00","12,150.00","12,600.00","12,150.00",958.20K,3.70%
10/19/2023,"12,150.00","12,200.00","12,350.00","12,100.00",998.40K,0.41%
10/18/2023,"12,100.00","12,650.00","12,650.00","12,100.00",1.53M,-3.97%
10/17/2023,"12,600.00","12,800.00","12,900.00","12,600.00",639.40K,-1.56%
10/16/2023,"12,800.00","13,000.00","13,000.00","12,800.00",695.20K,-1.54%
10/13/2023,"13,000.00","13,100.00","13,100.00","12,950.00",978.10K,-0.76%
10/12/2023,"13,100.00","13,300.00","13,300.00","13,100.00",568.00K,-0.76%
10/11/2023,"13,200.00","13,250.00","13,250.00","13,050.00",621.20K,-0.38%
10/10/2023,"13,250.00","13,350.00","13,400.00","13,200.00",682.70K,0.00%
10/9/2023,"13,250.00","13,250.00","13,300.00","13,100.00",531.70K,0.00%
10/6/2023,"13,250.00","12,950.00","13,350.00","12,900.00",632.40K,2.32%
10/5/2023,"12,950.00","13,350.00","13,350.00","12,950.00",672.30K,-2.26%
10/4/2023,"13,250.00","12,700.00","13,350.00","12,700.00",668.30K,1.92%
10/3/2023,"13,000.00","13,500.00","13,500.00","13,000.00",1.28M,-4.76%
10/2/2023,"13,650.00","13,600.00","13,700.00","13,450.00",770.10K,1.87%
9/29/2023,"13,400.00","13,450.00","13,750.00","13,400.00",790.50K,0.00%
9/28/2023,"13,400.00","13,500.00","13,600.00","13,200.00",766.90K,-0.74%
9/27/2023,"13,500.00","13,200.00","13,500.00","13,000.00",1.19M,0.37%
9/26/2023,"13,450.00","13,300.00","13,600.00","13,300.00",1.94M,0.00%
9/25/2023,"13,450.00","14,200.00","14,200.00","13,450.00",1.95M,-5.28%
9/22/2023,"14,200.00","14,500.00","14,600.00","13,950.00",3.13M,-3.40%
9/21/2023,"14,700.00","14,500.00","14,700.00","14,400.00",3.99M,1.38%
9/20/2023,"14,500.00","14,450.00","14,500.00","14,200.00",3.45M,4.07%
9/19/2023,"13,933.00","14,200.00","14,333.00","13,867.00",8.66M,-1.88%
9/18/2023,"14,200.00","14,600.00","14,600.00","14,200.00",6.96M,-1.85%
9/15/2023,"14,467.00","14,667.00","14,667.00","14,367.00",3.17M,-0.45%
9/14/2023,"14,533.00","14,667.00","14,767.00","14,467.00",5.03M,-0.91%
9/13/2023,"14,667.00","14,800.00","15,000.00","14,533.00",5.13M,0.00%
9/12/2023,"14,667.00","14,667.00","14,667.00","14,400.00",5.80M,0.46%
9/11/2023,"14,600.00","14,700.00","15,000.00","14,567.00",11.04M,2.82%
9/8/2023,"14,200.00","14,200.00","14,300.00","14,033.00",3.60M,0.47%
9/7/2023,"14,133.00","14,000.00","14,200.00","13,933.00",7.27M,2.41%
9/6/2023,"13,800.00","13,367.00","14,000.00","13,367.00",10.17M,3.50%
9/5/2023,"13,333.00","13,133.00","13,600.00","13,133.00",6.75M,2.04%
8/31/2023,"13,067.00","12,967.00","13,133.00","12,833.00",3.43M,1.55%
8/30/2023,"12,867.00","12,567.00","12,867.00","12,500.00",3.18M,2.94%
8/29/2023,"12,500.00","12,400.00","12,567.00","12,400.00",1.45M,0.81%
8/28/2023,"12,400.00","12,267.00","12,400.00","12,167.00",1.78M,1.08%
8/25/2023,"12,267.00","12,333.00","12,367.00","12,233.00",1.38M,-0.54%
8/24/2023,"12,333.00","12,333.00","12,333.00","12,200.00",880.50K,0.82%
8/23/2023,"12,233.00","12,300.00","12,433.00","12,200.00",1.14M,0.00%
8/22/2023,"12,233.00","12,333.00","12,333.00","11,933.00",1.62M,0.27%
8/21/2023,"12,200.00","12,133.00","12,267.00","11,867.00",1.70M,0.55%
8/18/2023,"12,133.00","12,867.00","12,867.00","12,067.00",5.91M,-6.19%
8/17/2023,"12,933.00","13,000.00","13,100.00","12,933.00",2.22M,-1.03%
8/16/2023,"13,067.00","13,000.00","13,167.00","12,933.00",3.16M,0.26%
8/15/2023,"13,033.00","13,400.00","13,433.00","12,967.00",3.29M,-2.01%
8/14/2023,"13,300.00","13,200.00","13,433.00","13,200.00",3.02M,0.76%
8/11/2023,"13,200.00","13,067.00","13,200.00","12,933.00",3.43M,1.28%
8/10/2023,"13,033.00","12,833.00","13,267.00","12,767.00",6.48M,1.82%
8/9/2023,"12,800.00","12,867.00","12,900.00","12,767.00",2.38M,-0.26%
8/8/2023,"12,833.00","12,800.00","13,033.00","12,800.00",5.89M,1.05%
8/7/2023,"12,700.00","12,533.00","12,833.00","12,500.00",3.34M,2.69%
8/4/2023,"12,367.00","12,567.00","12,600.00","12,367.00",6.01M,-1.32%
8/3/2023,"12,533.00","12,800.00","12,800.00","12,533.00",2.48M,-1.57%
8/2/2023,"12,733.00","12,633.00","12,933.00","12,567.00",2.96M,0.79%
8/1/2023,"12,633.00","12,767.00","12,900.00","12,633.00",3.94M,-0.79%
7/31/2023,"12,733.00","12,800.00","12,967.00","12,700.00",5.94M,1.32%
7/28/2023,"12,567.00","12,533.00","12,600.00","12,433.00",3.29M,0.80%
7/27/2023,"12,467.00","12,667.00","12,667.00","12,400.00",2.77M,-1.06%
7/26/2023,"12,600.00","12,733.00","12,767.00","12,533.00",2.00M,-0.79%
7/25/2023,"12,700.00","12,267.00","12,800.00","12,267.00",6.50M,3.53%
7/24/2023,"12,267.00","12,300.00","12,333.00","12,200.00",1.97M,0.55%
7/21/2023,"12,200.00","12,100.00","12,200.00","12,067.00",989.80K,1.10%
7/20/2023,"12,067.00","12,167.00","12,167.00","12,000.00",1.85M,-0.54%
7/19/2023,"12,133.00","12,300.00","12,300.00","12,133.00",1.43M,-0.82%
7/18/2023,"12,233.00","12,167.00","12,233.00","12,133.00",1.17M,0.54%
7/17/2023,"12,167.00","12,133.00","12,200.00","12,067.00",1.27M,0.28%
7/14/2023,"12,133.00","12,367.00","12,433.00","11,933.00",4.25M,-1.62%
7/13/2023,"12,333.00","12,333.00","12,333.00","12,267.00",1.52M,0.54%
7/12/2023,"12,267.00","12,300.00","12,333.00","12,167.00",928.00K,0.00%
7/11/2023,"12,267.00","12,233.00","12,367.00","12,200.00",1.79M,0.28%
7/10/2023,"12,233.00","12,067.00","12,267.00","12,033.00",2.50M,1.38%
7/7/2023,"12,067.00","12,033.00","12,100.00","11,933.00",2.16M,0.28%
7/6/2023,"12,033.00","12,200.00","12,200.00","12,033.00",1.26M,-0.82%
7/5/2023,"12,133.00","12,267.00","12,367.00","12,133.00",2.40M,-1.09%
7/4/2023,"12,267.00","12,333.00","12,333.00","12,200.00",421.30K,0.28%
7/3/2023,"12,233.00","12,200.00","12,267.00","12,100.00",1.22M,0.27%
6/30/2023,"12,200.00","12,233.00","12,300.00","12,200.00",1.07M,-0.27%
6/29/2023,"12,233.00","12,333.00","12,367.00","12,233.00",1.10M,-0.81%
6/28/2023,"12,333.00","12,467.00","12,500.00","12,300.00",3.05M,-1.07%
6/27/2023,"12,467.00","12,533.00","12,667.00","12,467.00",1.13M,-0.53%
6/26/2023,"12,533.00","12,500.00","12,533.00","12,267.00",2.20M,1.07%
6/23/2023,"12,400.00","12,367.00","12,567.00","12,367.00",1.84M,0.27%
6/22/2023,"12,367.00","12,267.00","12,400.00","12,233.00",2.53M,1.37%
6/21/2023,"12,200.00","12,200.00","12,267.00","12,133.00",1.11M,0.00%
6/20/2023,"12,200.00","12,233.00","12,267.00","12,133.00",1.26M,-0.27%
6/19/2023,"12,233.00","12,400.00","12,400.00","12,233.00",1.25M,-0.54%
6/16/2023,"12,300.00","12,300.00","12,500.00","12,300.00",3.24M,0.00%
6/15/2023,"12,300.00","12,267.00","12,400.00","12,233.00",887.80K,-0.54%
6/14/2023,"12,367.00","12,267.00","12,667.00","12,267.00",2.47M,0.82%
6/13/2023,"12,267.00","12,333.00","12,333.00","12,200.00",1.36M,-0.27%
6/12/2023,"12,300.00","12,333.00","12,367.00","12,167.00",1.64M,-0.27%
6/9/2023,"12,333.00","12,200.00","12,333.00","12,100.00",2.21M,1.09%
6/8/2023,"12,200.00","12,333.00","12,433.00","12,200.00",2.63M,-0.81%
6/7/2023,"12,300.00","12,433.00","12,467.00","12,233.00",2.62M,-1.07%
6/6/2023,"12,433.00","12,100.00","12,433.00","12,067.00",2.91M,3.03%
6/5/2023,"12,067.00","12,500.00","12,500.00","12,000.00",4.21M,-1.89%
6/2/2023,"12,300.00","12,167.00","12,467.00","12,033.00",4.93M,2.50%
6/1/2023,"12,000.00","11,333.00","12,033.00","11,267.00",4.25M,6.19%
5/31/2023,"11,300.00","11,333.00","11,400.00","11,267.00",1.48M,-0.29%
5/30/2023,"11,333.00","11,433.00","11,433.00","11,267.00",1.14M,0.29%
5/29/2023,"11,300.00","11,200.00","11,333.00","11,200.00",728.80K,0.89%
5/26/2023,"11,200.00","11,167.00","11,200.00","11,100.00",628.60K,0.60%
5/25/2023,"11,133.00","11,233.00","11,267.00","11,133.00",873.40K,-0.89%
5/24/2023,"11,233.00","11,333.00","11,400.00","11,233.00",1.10M,-0.88%
5/23/2023,"11,333.00","11,467.00","11,467.00","11,333.00",1.21M,-1.17%
5/22/2023,"11,467.00","11,333.00","11,500.00","11,333.00",1.52M,1.18%
5/19/2023,"11,333.00","11,400.00","11,400.00","11,233.00",1.02M,0.00%
5/18/2023,"11,333.00","11,433.00","11,433.00","11,300.00",1.31M,0.00%
5/17/2023,"11,333.00","11,400.00","11,467.00","11,233.00",1.76M,-0.30%
5/16/2023,"11,367.00","11,300.00","11,533.00","11,300.00",2.03M,0.30%
5/15/2023,"11,333.00","11,067.00","11,667.00","11,067.00",5.73M,3.03%
5/12/2023,"11,000.00","11,067.00","11,067.00","10,867.00",2.01M,0.00%
5/11/2023,"11,000.00","11,033.00","11,100.00","10,933.00",3.02M,1.54%
5/10/2023,"10,833.00","10,567.00","10,833.00","10,567.00",1.55M,2.52%
5/9/2023,"10,567.00","10,667.00","10,700.00","10,533.00",675.10K,-0.62%
5/8/2023,"10,633.00","10,533.00","10,633.00","10,500.00",700.60K,1.27%
5/5/2023,"10,500.00","10,467.00","10,667.00","10,467.00",500.50K,0.00%
5/4/2023,"10,500.00","10,467.00","10,733.00","10,433.00",1.20M,0.64%
4/28/2023,"10,433.00","10,833.00","10,833.00","10,433.00",2.28M,-2.50%
4/27/2023,"10,700.00","10,700.00","10,800.00","10,667.00",619.30K,0.31%
4/26/2023,"10,667.00","10,767.00","10,767.00","10,567.00",831.70K,-0.93%
4/25/2023,"10,767.00","10,833.00","10,967.00","10,700.00",677.10K,-0.61%
4/24/2023,"10,833.00","10,733.00","10,867.00","10,733.00",541.90K,-0.31%
4/21/2023,"10,867.00","10,933.00","10,933.00","10,767.00",416.20K,-0.60%
4/20/2023,"10,933.00","10,800.00","10,933.00","10,767.00",547.60K,1.23%
4/19/2023,"10,800.00","10,933.00","11,000.00","10,800.00",764.10K,-1.52%
4/18/2023,"10,967.00","10,933.00","11,133.00","10,933.00",475.60K,0.31%
4/17/2023,"10,933.00","10,933.00","11,000.00","10,900.00",710.10K,-0.61%
4/14/2023,"11,000.00","11,067.00","11,167.00","11,000.00",1.61M,-0.61%
4/13/2023,"11,067.00","11,133.00","11,133.00","11,000.00",896.40K,0.00%
4/12/2023,"11,067.00","11,200.00","11,333.00","11,067.00",844.00K,-1.78%
4/11/2023,"11,267.00","11,333.00","11,333.00","11,033.00",1.08M,0.00%
4/10/2023,"11,267.00","11,467.00","11,533.00","11,233.00",1.51M,0.00%
4/7/2023,"11,267.00","11,033.00","11,333.00","11,033.00",1.46M,3.05%
4/6/2023,"10,933.00","11,167.00","11,200.00","10,933.00",780.10K,-2.10%
4/5/2023,"11,167.00","11,100.00","11,233.00","11,067.00",800.10K,0.00%
4/4/2023,"11,167.00","11,200.00","11,233.00","11,000.00",678.70K,-0.29%
4/3/2023,"11,200.00","11,133.00","11,233.00","11,067.00",1.14M,1.20%
3/31/2023,"11,067.00","10,867.00","11,167.00","10,800.00",1.23M,2.47%
3/30/2023,"10,800.00","10,867.00","11,000.00","10,800.00",482.50K,-0.30%
3/29/2023,"10,833.00","10,600.00","10,867.00","10,533.00",1.06M,2.85%
3/28/2023,"10,533.00","10,600.00","10,600.00","10,500.00",382.20K,0.31%
3/27/2023,"10,500.00","10,533.00","10,600.00","10,467.00",315.70K,-0.31%
3/24/2023,"10,533.00","10,400.00","10,600.00","10,400.00",499.00K,1.28%
3/23/2023,"10,400.00","10,233.00","10,433.00","10,167.00",207.60K,1.30%
3/22/2023,"10,267.00","10,300.00","10,367.00","10,267.00",120.90K,0.00%
3/21/2023,"10,267.00","10,367.00","10,367.00","10,167.00",363.40K,0.33%
3/20/2023,"10,233.00","10,400.00","10,400.00","10,233.00",606.90K,-1.61%
3/17/2023,"10,400.00","10,500.00","10,533.00","10,367.00",201.60K,-0.32%
3/16/2023,"10,433.00","10,367.00","10,500.00","10,333.00",590.80K,-2.19%
3/15/2023,"10,667.00","10,533.00","10,667.00","10,467.00",647.20K,3.23%
3/14/2023,"10,333.00","10,600.00","10,600.00","10,333.00",730.80K,-2.52%
3/13/2023,"10,600.00","10,667.00","10,733.00","10,600.00",541.80K,-1.85%
3/10/2023,"10,800.00","10,933.00","10,967.00","10,767.00",391.80K,-1.52%
3/9/2023,"10,967.00","10,733.00","11,033.00","10,633.00",925.00K,2.50%
3/8/2023,"10,700.00","10,667.00","10,733.00","10,500.00",464.10K,0.31%
3/7/2023,"10,667.00","10,600.00","10,733.00","10,600.00",534.40K,0.00%
3/6/2023,"10,667.00","10,733.00","10,933.00","10,667.00",458.40K,-0.61%
3/3/2023,"10,733.00","10,800.00","10,833.00","10,533.00",552.00K,-0.62%
3/2/2023,"10,800.00","10,800.00","10,800.00","10,500.00",823.50K,0.93%
3/1/2023,"10,700.00","10,633.00","10,800.00","10,600.00",1.06M,-1.23%
2/28/2023,"10,833.00","10,900.00","10,933.00","10,833.00",561.70K,-0.61%
2/27/2023,"10,900.00","11,267.00","11,267.00","10,800.00",486.70K,-2.96%
2/24/2023,"11,233.00","11,333.00","11,500.00","11,200.00",535.90K,-2.89%
2/23/2023,"11,567.00","11,400.00","11,633.00","11,000.00",1.15M,2.66%
2/22/2023,"11,267.00","11,333.00","11,733.00","11,267.00",764.10K,-2.87%
2/21/2023,"11,600.00","11,800.00","11,933.00","11,600.00",655.80K,-1.42%
2/20/2023,"11,767.00","11,367.00","11,833.00","11,367.00",757.50K,2.32%
2/17/2023,"11,500.00","11,433.00","11,500.00","11,300.00",477.40K,0.88%
2/16/2023,"11,400.00","11,500.00","11,533.00","11,333.00",179.40K,-0.58%
2/15/2023,"11,467.00","11,200.00","11,567.00","11,200.00",346.20K,-0.86%
2/14/2023,"11,567.00","11,200.00","11,567.00","11,133.00",594.70K,2.97%
2/13/2023,"11,233.00","11,600.00","11,967.00","11,233.00",1.24M,-6.91%
2/10/2023,"12,067.00","12,033.00","12,300.00","11,867.00",646.60K,-2.16%
2/9/2023,"12,333.00","12,067.00","12,333.00","11,967.00",559.50K,2.20%
2/8/2023,"12,067.00","12,500.00","12,500.00","11,867.00",797.50K,-2.69%
2/7/2023,"12,400.00","12,567.00","12,800.00","12,400.00",1.14M,-4.12%
2/6/2023,"12,933.00","12,767.00","12,933.00","12,400.00",2.14M,0.00%
2/3/2023,"12,933.00","12,433.00","12,933.00","12,200.00",4.50M,3.19%
2/2/2023,"12,533.00","12,000.00","12,533.00","11,667.00",1.99M,3.86%
2/1/2023,"12,067.00","12,467.00","12,533.00","12,000.00",1.57M,-3.72%
1/31/2023,"12,533.00","12,367.00","12,533.00","12,200.00",1.53M,1.34%
1/30/2023,"12,367.00","12,467.00","12,567.00","12,367.00",798.30K,-0.80%
1/27/2023,"12,467.00","11,933.00","12,667.00","11,933.00",3.09M,5.06%
1/19/2023,"11,867.00","11,800.00","11,900.00","11,733.00",651.10K,0.57%
1/18/2023,"11,800.00","11,967.00","11,967.00","11,767.00",630.10K,-0.56%
1/17/2023,"11,867.00","11,700.00","11,867.00","11,533.00",1.18M,2.30%
1/16/2023,"11,600.00","11,533.00","11,633.00","11,267.00",1.21M,0.29%
1/13/2023,"11,567.00","11,833.00","11,833.00","11,567.00",990.00K,-1.70%
1/12/2023,"11,767.00","11,867.00","11,900.00","11,733.00",504.90K,-1.39%
1/11/2023,"11,933.00","11,900.00","11,933.00","11,767.00",1.11M,0.56%
1/10/2023,"11,867.00","11,933.00","11,933.00","11,733.00",375.90K,-0.55%
1/9/2023,"11,933.00","11,933.00","12,000.00","11,833.00",969.10K,0.00%
1/6/2023,"11,933.00","11,867.00","12,000.00","11,767.00",1.18M,0.56%
1/5/2023,"11,867.00","11,767.00","11,933.00","11,733.00",1.23M,-1.11%
1/4/2023,"12,000.00","11,800.00","12,000.00","11,767.00",956.40K,-0.27%
1/3/2023,"12,033.00","11,667.00","12,067.00","11,667.00",2.13M,0.28%
